Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range,SMA_20,SMA_50,SMA_200,EMA_20,Daily_Return,Log_Return,Cumulative_Return,Rolling_Vol_20,Signal,Golden_Cross,Death_Cross
2019-10-21,62.435,62.6755,61.9995,62.214,61.704,18094000,2019,10,21,Monday,0.676,61.021,60.3873,58.1797,61.2233,-0.000104,-0.000104,0.1594,0.196535,BUY,0,0
2019-10-22,62.224,62.4365,61.9925,62.06,61.5513,22862000,2019,10,22,Tuesday,0.444,61.0782,60.454,58.221,61.303,-0.002475,-0.002478,0.156531,0.190185,BUY,0,0
2019-10-23,62.0105,62.902,62.0105,62.8815,62.366,21282000,2019,10,23,Wednesday,0.8915,61.1075,60.5149,58.2641,61.4533,0.013237,0.01315,0.17184,0.178532,BUY,0,0
2019-10-24,62.9555,63.145,62.6175,62.9555,62.4394,20224000,2019,10,24,Thursday,0.5275,61.1495,60.6098,58.3084,61.5964,0.001177,0.001176,0.173219,0.178072,BUY,0,0
2019-10-25,62.6,63.4,62.4575,63.215,62.6968,27104000,2019,10,25,Friday,0.9425,61.2454,60.7048,58.3548,61.7505,0.004122,0.004113,0.178055,0.170607,BUY,0,0
2019-10-28,63.75,64.962,63.6155,64.449,63.9207,65428000,2019,10,28,Monday,1.3465,61.415,60.8146,58.4109,62.0075,0.019521,0.019333,0.201052,0.180554,BUY,0,0
2019-10-29,63.8,64.04,62.7805,63.033,62.5163,52654000,2019,10,29,Tuesday,1.2595,61.5516,60.8748,58.4632,62.1052,-0.021971,-0.022216,0.174664,0.193922,BUY,0,0
2019-10-30,62.7575,63.401,62.5325,63.035,62.5183,29204000,2019,10,30,Wednesday,0.8685,61.7586,60.9519,58.5068,62.1938,3.2e-05,3.2e-05,0.174701,0.169229,BUY,0,0
2019-10-31,63.0,63.326,62.474,62.94,62.4241,31904000,2019,10,31,Thursday,0.852,61.932,61.0192,58.5491,62.2648,-0.001507,-0.001508,0.172931,0.16838,BUY,0,0
2019-11-01,63.29,63.65,62.9855,63.6125,63.0911,28812000,2019,11,1,Friday,0.6645,62.0852,61.0999,58.5924,62.3932,0.010685,0.010628,0.185464,0.161409,BUY,0,0
2019-11-04,63.8055,64.625,63.8055,64.4805,63.9519,30632000,2019,11,4,Monday,0.8195,62.2886,61.2359,58.6379,62.592,0.013645,0.013553,0.201639,0.165004,BUY,0,0
2019-11-05,64.56,64.862,64.469,64.572,64.0427,25148000,2019,11,5,Tuesday,0.393,62.5419,61.3562,58.6911,62.7805,0.001419,0.001418,0.203345,0.150492,BUY,0,0
2019-11-06,64.5045,64.6495,64.1135,64.5505,64.0214,24626000,2019,11,6,Wednesday,0.536,62.7634,61.4764,58.7428,62.9491,-0.000333,-0.000333,0.202944,0.149439,BUY,0,0
2019-11-07,64.714,66.1325,64.6875,65.347,64.8113,45140000,2019,11,7,Thursday,1.445,63.0071,61.6096,58.7985,63.1775,0.012339,0.012264,0.217787,0.152471,BUY,0,0
2019-11-08,65.076,65.8555,65.076,65.45,64.9135,30392000,2019,11,8,Friday,0.7795,63.2403,61.7243,58.8504,63.3939,0.001576,0.001575,0.219706,0.152618,BUY,0,0
2019-11-11,65.2,65.245,64.7935,64.914,64.3819,17234000,2019,11,11,Monday,0.4515,63.4416,61.8321,58.905,63.5387,-0.008189,-0.008223,0.209718,0.158307,BUY,0,0
2019-11-12,64.9285,65.4675,64.712,64.8605,64.3288,28852000,2019,11,12,Tuesday,0.7555,63.579,61.9597,58.9618,63.6646,-0.000824,-0.000825,0.208721,0.145705,BUY,0,0
2019-11-13,64.659,65.126,64.6075,64.809,64.2777,20538000,2019,11,13,Wednesday,0.5185,63.712,62.0736,59.0113,63.7736,-0.000794,-0.000794,0.207762,0.145995,BUY,0,0
2019-11-14,64.75,65.786,64.697,65.4575,64.9209,28948000,2019,11,14,Thursday,1.089,63.8528,62.1706,59.0572,63.9339,0.010006,0.009957,0.219846,0.147291,BUY,0,0
2019-11-15,65.7525,66.677,65.5945,66.677,66.1304,39286000,2019,11,15,Friday,1.0825,64.0757,62.2978,59.1109,64.1952,0.01863,0.018459,0.242572,0.154177,BUY,0,0
2019-11-18,66.617,66.696,65.808,65.992,65.4511,27984000,2019,11,18,Monday,0.888,64.2646,62.4124,59.1555,64.3663,-0.010273,-0.010327,0.229807,0.161395,BUY,0,0
2019-11-19,66.3315,66.3315,65.5885,65.6295,65.0915,21864000,2019,11,19,Tuesday,0.743,64.443,62.5193,59.1957,64.4866,-0.005493,-0.005508,0.223052,0.1631,BUY,0,0
2019-11-20,65.568,65.6605,64.4605,65.093,64.5594,28892000,2019,11,20,Wednesday,1.2,64.5536,62.6011,59.2404,64.5444,-0.008175,-0.008208,0.213053,0.162723,BUY,0,0
2019-11-21,64.9625,65.556,64.5375,65.007,64.4741,25546000,2019,11,21,Thursday,1.0185,64.6562,62.6663,59.289,64.5884,-0.001321,-0.001322,0.211451,0.163087,BUY,0,0
2019-11-22,65.15,65.345,64.468,64.6835,64.1533,27776000,2019,11,22,Friday,0.877,64.7296,62.72,59.3368,64.5975,-0.004976,-0.004989,0.205423,0.164453,BUY,0,0
2019-11-25,64.813,65.5205,64.7805,65.282,64.7469,23590000,2019,11,25,Monday,0.74,64.7713,62.794,59.3877,64.6627,0.009253,0.00921,0.216577,0.152915,BUY,0,0
2019-11-26,65.4955,65.7005,65.202,65.65,65.1119,21910000,2019,11,26,Tuesday,0.4985,64.9021,62.8771,59.434,64.7567,0.005637,0.005621,0.223434,0.128039,BUY,0,0
2019-11-27,65.771,65.882,65.4735,65.6065,65.0687,18808000,2019,11,27,Wednesday,0.4085,65.0307,62.9566,59.4799,64.8376,-0.000663,-0.000663,0.222623,0.128209,BUY,0,0
2019-11-29,65.33,65.4975,65.1615,65.2045,64.67,12802000,2019,11,29,Friday,0.336,65.1439,63.0219,59.5236,64.8726,-0.006127,-0.006146,0.215132,0.130921,BUY,0,0
2019-12-02,65.128,65.272,64.019,64.443,63.9147,26538000,2019,12,2,Monday,1.253,65.1854,63.0809,59.5659,64.8317,-0.011679,-0.011747,0.200941,0.134803,BUY,0,0
2019-12-03,63.933,64.8615,63.8525,64.737,64.2063,25270000,2019,12,3,Tuesday,1.009,65.1983,63.141,59.608,64.8226,0.004562,0.004552,0.206419,0.12684,BUY,0,0
2019-12-04,65.305,66.2135,65.1525,65.947,65.4064,35506000,2019,12,4,Wednesday,1.061,65.267,63.2416,59.6576,64.9297,0.018691,0.018518,0.228969,0.142802,BUY,0,0
2019-12-05,66.35,66.399,65.716,66.348,65.8041,24408000,2019,12,5,Thursday,0.683,65.3569,63.3226,59.7133,65.0648,0.006081,0.006062,0.236442,0.143765,BUY,0,0
2019-12-06,66.6375,67.1235,66.5615,66.9695,66.4205,32968000,2019,12,6,Friday,0.562,65.438,63.4197,59.769,65.2462,0.009367,0.009324,0.248024,0.141132,BUY,0,0
2019-12-09,66.943,67.8775,66.8035,67.1495,66.5991,30842000,2019,12,9,Monday,1.074,65.523,63.5367,59.8254,65.4275,0.002688,0.002684,0.251378,0.14122,BUY,0,0
2019-12-10,66.997,67.4,66.7,67.1445,66.5941,17606000,2019,12,10,Tuesday,0.7,65.6345,63.6585,59.8806,65.591,-7.4e-05,-7.4e-05,0.251286,0.136842,BUY,0,0
2019-12-11,67.415,67.4945,67.055,67.2125,66.6616,20480000,2019,12,11,Wednesday,0.4395,65.7521,63.7967,59.9359,65.7454,0.001013,0.001012,0.252553,0.136544,BUY,0,0
2019-12-12,67.1605,67.729,66.91,67.4245,66.8718,29114000,2019,12,12,Thursday,0.819,65.8829,63.9673,59.9914,65.9053,0.003154,0.003149,0.256504,0.136261,BUY,0,0
2019-12-13,67.395,67.5675,67.083,67.3435,66.7915,33170000,2019,12,13,Friday,0.4845,65.9772,64.1248,60.041,66.0423,-0.001201,-0.001202,0.254995,0.133319,BUY,0,0
2019-12-16,67.75,68.1765,67.5305,68.035,67.4773,28128000,2019,12,16,Monday,0.646,66.0451,64.2745,60.0928,66.2321,0.010268,0.010216,0.267881,0.121841,BUY,0,0
2019-12-17,68.1205,68.2165,67.5385,67.7445,67.1892,32948000,2019,12,17,Tuesday,0.678,66.1327,64.4211,60.1393,66.3761,-0.00427,-0.004279,0.262467,0.116183,BUY,0,0
2019-12-18,67.85,67.9715,67.523,67.5955,67.0414,23330000,2019,12,18,Wednesday,0.4485,66.231,64.5829,60.186,66.4923,-0.002199,-0.002202,0.259691,0.114186,BUY,0,0
2019-12-19,67.5955,67.8765,67.4375,67.822,67.2661,28922000,2019,12,19,Thursday,0.439,66.3675,64.7369,60.2374,66.6189,0.003351,0.003345,0.263912,0.108415,BUY,0,0
2019-12-20,68.155,68.2,67.5365,67.561,67.0072,50090000,2019,12,20,Friday,0.6635,66.4952,64.8787,60.2877,66.7086,-0.003848,-0.003856,0.259049,0.109827,BUY,0,0
2019-12-23,67.9365,68.0925,67.4,67.5315,66.9779,19936000,2019,12,23,Monday,0.6925,66.6376,65.0136,60.3306,66.787,-0.000437,-0.000437,0.258499,0.10718,BUY,0,0
2019-12-24,67.5105,67.6005,67.2085,67.2215,66.6705,13468000,2019,12,24,Tuesday,0.392,66.7346,65.1403,60.3674,66.8284,-0.00459,-0.004601,0.252722,0.106322,BUY,0,0
2019-12-26,67.3275,68.16,67.2755,68.1235,67.5651,23662000,2019,12,26,Thursday,0.8845,66.8582,65.2605,60.4082,66.9517,0.013418,0.013329,0.269531,0.113683,BUY,0,0
2019-12-27,68.2,68.3525,67.65,67.732,67.1768,23212000,2019,12,27,Friday,0.7025,66.9645,65.3722,60.4487,67.026,-0.005747,-0.005763,0.262235,0.116584,BUY,0,0
2019-12-30,67.8405,67.85,66.892,66.9855,66.4364,19994000,2019,12,30,Monday,0.958,67.0536,65.4591,60.4861,67.0222,-0.011021,-0.011083,0.248324,0.122063,BUY,0,0
2019-12-31,66.7895,67.033,66.6065,66.9695,66.4205,19514000,2019,12,31,Tuesday,0.4265,67.1799,65.554,60.5238,67.0172,-0.000239,-0.000239,0.248026,0.11219,BUY,0,0
2020-01-02,67.4205,68.434,67.3245,68.434,67.873,27278000,2020,1,2,Thursday,1.1095,67.3647,65.6784,60.5653,67.1521,0.021868,0.021632,0.275317,0.132515,BUY,0,0
2020-01-03,67.4,68.6875,67.366,68.076,67.518,23408000,2020,1,3,Friday,1.3215,67.4712,65.7988,60.5991,67.2401,-0.005231,-0.005245,0.268646,0.121225,BUY,0,0
2020-01-06,67.5815,69.916,67.55,69.8905,69.3176,46768000,2020,1,6,Monday,2.366,67.6483,65.9389,60.6395,67.4925,0.026654,0.026305,0.302461,0.149881,BUY,0,0
2020-01-07,70.023,70.175,69.578,69.7555,69.1837,34330000,2020,1,7,Tuesday,0.597,67.7876,66.0749,60.6864,67.708,-0.001932,-0.001933,0.299944,0.148521,BUY,0,0
2020-01-08,69.741,70.5925,69.6315,70.252,69.6761,35314000,2020,1,8,Wednesday,0.961,67.9427,66.2157,60.7383,67.9503,0.007118,0.007093,0.309197,0.14959,BUY,0,0
2020-01-09,71.0965,71.434,70.5105,70.9895,70.4076,33200000,2020,1,9,Thursday,0.9235,68.135,66.3465,60.7958,68.2398,0.010498,0.010443,0.322941,0.152049,BUY,0,0
2020-01-10,71.4735,71.747,70.98,71.448,70.8623,26258000,2020,1,10,Friday,0.767,68.3468,66.5148,60.8585,68.5453,0.006459,0.006438,0.331486,0.152413,BUY,0,0
2020-01-13,71.7625,72.074,71.2685,72.0015,71.4113,30730000,2020,1,13,Monday,0.8055,68.5756,66.6941,60.9255,68.8745,0.007747,0.007717,0.341801,0.153303,BUY,0,0
2020-01-14,72.0,72.1315,71.3885,71.5295,70.9432,26076000,2020,1,14,Tuesday,0.743,68.7849,66.8659,60.9889,69.1273,-0.006555,-0.006577,0.333006,0.156547,BUY,0,0
2020-01-15,71.651,72.039,71.583,71.96,71.3701,21550000,2020,1,15,Wednesday,0.456,68.9812,67.0329,61.049,69.3971,0.006018,0.006,0.341028,0.154669,BUY,0,0
2020-01-16,72.2725,72.535,72.0,72.508,71.9136,26080000,2020,1,16,Thursday,0.535,69.2193,67.1934,61.1101,69.6934,0.007615,0.007586,0.35124,0.153156,BUY,0,0
2020-01-17,73.127,74.0275,72.8275,73.976,73.3696,52424000,2020,1,17,Friday,1.2,69.5384,67.3815,61.1773,70.1012,0.020246,0.020044,0.378597,0.162612,BUY,0,0
2020-01-21,73.95,74.494,73.5105,74.1125,73.505,48930000,2020,1,21,Tuesday,0.9835,69.8529,67.5727,61.243,70.4833,0.001845,0.001843,0.38114,0.162849,BUY,0,0
2020-01-22,74.4865,75.029,74.133,74.1935,73.5853,28458000,2020,1,22,Wednesday,0.896,70.1845,67.7497,61.3111,70.8366,0.001093,0.001092,0.38265,0.160418,BUY,0,0
2020-01-23,74.3775,74.675,74.016,74.2345,73.626,26650000,2020,1,23,Thursday,0.659,70.5196,67.9254,61.3802,71.1602,0.000553,0.000552,0.383415,0.160032,BUY,0,0
2020-01-24,74.641,74.71,73.159,73.3085,72.7076,29786000,2020,1,24,Friday,1.551,70.824,68.0932,61.4461,71.3648,-0.012474,-0.012552,0.366158,0.168391,BUY,0,0
2020-01-27,71.577,71.829,70.975,71.5865,70.9997,34132000,2020,1,27,Monday,0.854,70.9972,68.2278,61.5024,71.3859,-0.02349,-0.02377,0.334067,0.191538,BUY,0,0
2020-01-28,72.087,72.74,71.518,72.525,71.9305,29724000,2020,1,28,Tuesday,1.222,71.2368,68.3821,61.5626,71.4944,0.01311,0.013025,0.351556,0.192397,BUY,0,0
2020-01-29,72.923,73.207,72.2695,72.835,72.238,21566000,2020,1,29,Wednesday,0.9375,71.5293,68.5296,61.6211,71.6221,0.004274,0.004265,0.357333,0.184594,BUY,0,0
2020-01-30,71.905,72.7625,71.75,72.7125,72.1164,27110000,2020,1,30,Thursday,1.0125,71.8164,68.6503,61.678,71.7259,-0.001682,-0.001683,0.35505,0.185131,BUY,0,0
2020-01-31,73.393,73.4835,71.353,71.639,71.0518,43822000,2020,1,31,Friday,2.1305,71.9767,68.7633,61.7283,71.7177,-0.014764,-0.014874,0.335044,0.184392,BUY,0,0
2020-02-03,73.0825,74.315,72.8305,74.13,73.5223,71636000,2020,2,3,Monday,1.4845,72.2794,68.9333,61.7889,71.9474,0.034772,0.034181,0.381466,0.21474,BUY,0,0
2020-02-04,72.7245,73.367,71.1015,72.2705,71.6781,95880000,2020,2,4,Tuesday,2.2655,72.3984,69.0768,61.8399,71.9782,-0.025084,-0.025404,0.346814,0.221897,BUY,0,0
2020-02-05,73.1805,73.229,71.484,72.3025,71.7098,36376000,2020,2,5,Wednesday,1.745,72.5257,69.2227,61.8879,72.0091,0.000443,0.000443,0.34741,0.221531,BUY,0,0
2020-02-06,72.599,74.078,72.524,73.7985,73.1936,37822000,2020,2,6,Thursday,1.554,72.703,69.405,61.9393,72.1795,0.020691,0.02048,0.375289,0.230826,BUY,0,0
2020-02-07,73.3695,74.2625,73.2705,73.9555,73.3493,28360000,2020,2,7,Friday,0.992,72.8514,69.5785,61.994,72.3486,0.002127,0.002125,0.378215,0.228915,BUY,0,0
2020-02-10,73.8615,75.444,73.76,75.433,74.8147,38302000,2020,2,10,Monday,1.684,73.0506,69.7742,62.0544,72.6424,0.019978,0.019781,0.405749,0.237174,BUY,0,0
2020-02-11,75.6635,76.494,75.2725,75.503,74.8841,34852000,2020,2,11,Tuesday,1.2215,73.2257,69.9721,62.1125,72.9148,0.000928,0.000928,0.407053,0.23653,BUY,0,0
2020-02-12,75.793,76.015,75.4335,75.9315,75.3091,31042000,2020,2,12,Wednesday,0.5815,73.4458,70.1866,62.1681,73.2021,0.005675,0.005659,0.415038,0.234306,BUY,0,0
2020-02-13,75.5,76.2975,75.2,75.6695,75.0492,22914000,2020,2,13,Thursday,1.0975,73.6312,70.4112,62.2467,73.4371,-0.00345,-0.003456,0.410156,0.235148,BUY,0,0
2020-02-14,75.7265,76.0025,75.2775,75.9365,75.314,23198000,2020,2,14,Friday,0.725,73.8027,70.6352,62.3331,73.6752,0.003529,0.003522,0.415133,0.234443,BUY,0,0
2020-02-18,75.717,76.528,75.5505,75.972,75.3492,25642000,2020,2,18,Tuesday,0.9775,73.9025,70.8357,62.4213,73.8939,0.000467,0.000467,0.415794,0.224806,BUY,0,0
2020-02-19,76.36,76.537,76.049,76.2435,75.6185,22746000,2020,2,19,Wednesday,0.488,74.009,71.0336,62.5052,74.1177,0.003574,0.003567,0.420854,0.224933,BUY,0,0
2020-02-20,75.9505,76.3535,75.213,75.8495,75.2277,25962000,2020,2,20,Thursday,1.1405,74.0918,71.2112,62.586,74.2826,-0.005168,-0.005181,0.413511,0.226182,BUY,0,0
2020-02-21,75.229,75.5475,73.9245,74.173,73.565,42520000,2020,2,21,Friday,1.623,74.0887,71.3517,62.6622,74.2722,-0.022103,-0.022351,0.382268,0.240863,BUY,0,0
2020-02-24,71.1525,71.819,70.3395,70.993,70.4111,49560000,2020,2,24,Monday,1.4795,73.973,71.4286,62.7245,73.9599,-0.042873,-0.043819,0.323006,0.282439,BUY,0,0
2020-02-25,71.55,71.8425,69.021,69.316,68.7478,51580000,2020,2,25,Tuesday,2.8215,73.8594,71.4707,62.7791,73.5176,-0.023622,-0.023906,0.291754,0.282576,BUY,0,0
2020-02-26,69.749,70.6835,68.8275,69.5235,68.9536,49776000,2020,2,26,Wednesday,1.856,73.7094,71.5127,62.8348,73.1372,0.002994,0.002989,0.295621,0.277902,BUY,0,0
