Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2019-10-09,56.7575,56.9475,56.41,56.7575,54.5626,74770400,2019,10,9,Wednesday,0.5375
2019-10-10,56.9825,57.61,56.825,57.5225,55.2981,113013600,2019,10,10,Thursday,0.785
2019-10-11,58.2375,59.41,58.0775,59.0525,56.7689,166795600,2019,10,11,Friday,1.3325
2019-10-14,58.725,59.5325,58.6675,58.9675,56.6872,96427600,2019,10,14,Monday,0.865
2019-10-15,59.0975,59.4125,58.72,58.83,56.555,87360000,2019,10,15,Tuesday,0.6925
2019-10-16,58.3425,58.81,58.3,58.5925,56.3267,73903200,2019,10,16,Wednesday,0.51
2019-10-17,58.7725,59.0375,58.38,58.82,56.5454,67585200,2019,10,17,Thursday,0.6575
2019-10-18,58.6475,59.395,58.5725,59.1025,56.817,97433600,2019,10,18,Friday,0.8225
2019-10-21,59.38,60.2475,59.33,60.1275,57.8023,87247200,2019,10,21,Monday,0.9175
2019-10-22,60.29,60.55,59.905,59.99,57.6701,82293600,2019,10,22,Tuesday,0.645
2019-10-23,60.525,60.81,60.305,60.795,58.444,75828800,2019,10,23,Wednesday,0.505
2019-10-24,61.1275,61.2,60.4525,60.895,58.5401,69275200,2019,10,24,Thursday,0.7475
2019-10-25,60.79,61.6825,60.72,61.645,59.2611,73477200,2019,10,25,Friday,0.9625
2019-10-28,61.855,62.3125,61.68,62.2625,59.8548,96572800,2019,10,28,Monday,0.6325
2019-10-29,62.2425,62.4375,60.6425,60.8225,58.4704,142839600,2019,10,29,Tuesday,1.795
2019-10-30,61.19,61.325,60.3025,60.815,58.4632,124522000,2019,10,30,Wednesday,1.0225
2019-10-31,61.81,62.2925,59.315,62.19,59.7851,139162000,2019,10,31,Thursday,2.9775
2019-11-01,62.385,63.9825,62.29,63.955,61.4818,151125200,2019,11,1,Friday,1.6925
2019-11-04,64.3325,64.4625,63.845,64.375,61.8856,103272000,2019,11,4,Monday,0.6175
2019-11-05,64.2625,64.5475,64.08,64.2825,61.7966,79897600,2019,11,5,Tuesday,0.4675
2019-11-06,64.1925,64.3725,63.8425,64.31,61.8231,75864400,2019,11,6,Wednesday,0.53
2019-11-07,64.685,65.0875,64.5275,64.8575,62.5366,94940400,2019,11,7,Thursday,0.56
2019-11-08,64.6725,65.11,64.2125,65.035,62.7077,69986400,2019,11,8,Friday,0.8975
2019-11-11,64.575,65.6175,64.57,65.55,63.2043,81821200,2019,11,11,Monday,1.0475
2019-11-12,65.3875,65.6975,65.23,65.49,63.1465,87388800,2019,11,12,Tuesday,0.4675
2019-11-13,65.2825,66.195,65.2675,66.1175,63.7515,102734400,2019,11,13,Wednesday,0.9275
2019-11-14,65.9375,66.22,65.525,65.66,63.3104,89182800,2019,11,14,Thursday,0.695
2019-11-15,65.92,66.445,65.7525,66.44,64.0625,100206400,2019,11,15,Friday,0.6925
