Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2018-08-08,109.33,109.75,108.76,109.49,101.3809,15487500,2018,8,8,Wednesday,0.99
2018-08-09,109.71,110.16,109.6,109.67,101.5475,13677200,2018,8,9,Thursday,0.56
2018-08-10,109.42,109.69,108.38,109.0,100.9272,18183700,2018,8,10,Friday,1.31
2018-08-13,109.24,109.58,108.1,108.21,100.1957,18472500,2018,8,13,Monday,1.48
2018-08-14,108.56,109.75,108.04,109.56,101.4457,16788300,2018,8,14,Tuesday,1.71
2018-08-15,108.49,108.99,106.82,107.66,100.07,29982800,2018,8,15,Wednesday,2.17
2018-08-16,108.3,108.86,107.3,107.64,100.0514,21384300,2018,8,16,Thursday,1.56
2018-08-17,107.36,107.9,106.69,107.58,99.9957,18061500,2018,8,17,Friday,1.21
2018-08-20,107.51,107.9,106.48,106.87,99.3357,17914200,2018,8,20,Monday,1.42
2018-08-21,106.92,107.35,105.85,105.98,98.5085,22881900,2018,8,21,Tuesday,1.5
2018-08-22,105.85,107.34,105.78,107.06,99.5123,18000600,2018,8,22,Wednesday,1.56
2018-08-23,107.15,108.18,106.87,107.56,99.9771,18167700,2018,8,23,Thursday,1.31
2018-08-24,107.67,108.56,107.56,108.4,100.7579,17234000,2018,8,24,Friday,1.0
2018-08-27,109.27,109.64,108.51,109.6,101.8733,19662300,2018,8,27,Monday,1.13
2018-08-28,109.94,110.5,109.79,110.26,102.4867,19151500,2018,8,28,Tuesday,0.71
2018-08-29,110.45,112.03,110.27,112.02,104.1227,20818000,2018,8,29,Wednesday,1.76
2018-08-30,111.67,112.61,111.44,111.95,104.0576,22798700,2018,8,30,Thursday,1.17
2018-08-31,111.69,112.78,111.52,112.33,104.4108,23222700,2018,8,31,Friday,1.26
2018-09-04,110.85,111.96,110.22,111.71,103.8345,22634600,2018,9,4,Tuesday,1.74
2018-09-05,111.01,111.42,108.1,108.49,100.8415,32872400,2018,9,5,Wednesday,3.32
2018-09-06,108.25,108.99,107.51,108.74,101.0739,23477600,2018,9,6,Thursday,1.48
2018-09-07,108.23,108.72,107.23,108.21,100.5812,22498600,2018,9,7,Friday,1.49
2018-09-10,108.84,109.64,108.36,109.38,101.6688,20727900,2018,9,10,Monday,1.28
2018-09-11,108.9,111.59,108.89,111.24,103.3976,24301800,2018,9,11,Tuesday,2.7
2018-09-12,111.43,111.85,110.51,111.71,103.8345,18891100,2018,9,12,Wednesday,1.34
2018-09-13,112.12,113.73,112.12,112.91,104.9499,26055600,2018,9,13,Thursday,1.61
2018-09-14,113.36,113.73,112.44,113.37,105.3775,19122300,2018,9,14,Friday,1.29
2018-09-17,113.69,113.7,111.86,112.14,104.2342,20736500,2018,9,17,Monday,1.84
2018-09-18,112.19,113.7,111.72,113.21,105.2288,22170900,2018,9,18,Tuesday,1.98
2018-09-19,113.05,113.32,111.04,111.7,103.8252,21728400,2018,9,19,Wednesday,2.28
2018-09-20,112.28,113.8,111.93,113.57,105.5634,23714500,2018,9,20,Thursday,1.87
2018-09-21,114.0,115.29,113.51,114.26,106.2047,71229700,2018,9,21,Friday,1.78
2018-09-24,113.03,114.9,112.22,114.67,106.5858,27334500,2018,9,24,Monday,2.68
2018-09-25,114.8,115.1,113.75,114.45,106.3813,22668000,2018,9,25,Tuesday,1.35
2018-09-26,114.47,115.06,113.74,113.98,105.9445,19352000,2018,9,26,Wednesday,1.32
2018-09-27,114.78,114.91,114.2,114.41,106.3442,19091300,2018,9,27,Thursday,0.71
2018-09-28,114.19,114.57,113.68,114.37,106.307,21647800,2018,9,28,Friday,0.89
2018-10-01,114.75,115.68,114.73,115.61,107.4596,18883100,2018,10,1,Monday,0.95
2018-10-02,115.3,115.84,114.44,115.15,107.032,20787200,2018,10,2,Tuesday,1.4
2018-10-03,115.42,116.18,114.93,115.17,107.0506,16648000,2018,10,3,Wednesday,1.25
2018-10-04,114.61,114.76,111.63,112.79,104.8384,34821700,2018,10,4,Thursday,3.13
2018-10-05,112.63,113.17,110.64,112.13,104.2249,29068900,2018,10,5,Friday,2.53
2018-10-08,111.66,112.03,109.34,110.85,103.0352,29640600,2018,10,8,Monday,2.69
2018-10-09,111.14,113.08,110.8,112.26,104.3458,26198600,2018,10,9,Tuesday,2.28
