Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2018-02-16,54.669,55.4155,54.5775,54.775,54.326,39948000,2018,2,16,Friday,0.838
2018-02-20,54.638,55.8145,54.5,55.1795,54.7272,33754000,2018,2,20,Tuesday,1.3145
2018-02-21,55.455,56.81,55.3755,55.6875,55.231,41486000,2018,2,21,Wednesday,1.4345
2018-02-22,55.9585,56.273,55.2575,55.495,55.0401,28010000,2018,2,22,Thursday,1.0155
2018-02-23,55.933,56.45,55.422,56.4045,55.9421,25292000,2018,2,23,Friday,1.028
2018-02-26,56.593,57.21,56.467,57.185,56.7162,30912000,2018,2,26,Monday,0.743
2018-02-27,57.185,57.2125,55.8395,55.8755,55.4175,42964000,2018,2,27,Tuesday,1.373
2018-02-28,56.1,56.3825,55.15,55.196,54.7435,49292000,2018,2,28,Wednesday,1.2325
2018-03-01,55.477,55.5635,53.3645,53.5705,53.1314,55338000,2018,3,1,Thursday,2.199
2018-03-02,52.899,54.3445,52.5055,54.207,53.7626,50162000,2018,3,2,Friday,1.839
2018-03-05,53.9065,55.059,53.6135,54.738,54.2893,28648000,2018,3,5,Monday,1.4455
2018-03-06,55.105,55.2815,54.725,55.045,54.5938,23382000,2018,3,6,Tuesday,0.5565
2018-03-07,54.641,55.81,54.4955,55.752,55.295,30748000,2018,3,7,Wednesday,1.3145
2018-03-08,55.86,56.572,55.86,56.469,56.0061,33862000,2018,3,8,Thursday,0.712
2018-03-09,56.975,58.05,56.7145,58.042,57.5662,42662000,2018,3,9,Friday,1.3355
2018-03-12,58.2525,58.908,57.96,58.2965,57.8186,44306000,2018,3,12,Monday,0.948
2018-03-13,58.5915,58.9,56.7285,56.9955,56.5283,43140000,2018,3,13,Tuesday,2.1715
2018-03-14,57.29,57.988,57.1175,57.4445,56.9736,41870000,2018,3,14,Wednesday,0.8705
2018-03-15,57.4785,58.125,56.783,57.5305,57.0589,33382000,2018,3,15,Thursday,1.342
2018-03-16,57.7675,57.8405,56.568,56.721,56.256,58656000,2018,3,16,Friday,1.2725
2018-03-19,55.888,55.9685,54.446,55.0035,54.5526,63656000,2018,3,19,Monday,1.5225
2018-03-20,54.92,55.2775,54.121,54.79,54.3409,54598000,2018,3,20,Tuesday,1.1565
2018-03-21,54.6285,55.435,54.3605,54.7,54.2516,44898000,2018,3,21,Wednesday,1.0745
2018-03-22,54.0005,54.196,52.482,52.6575,52.2259,69312000,2018,3,22,Thursday,1.714
2018-03-23,52.5685,53.339,51.2435,51.3275,50.9068,49880000,2018,3,23,Friday,2.0955
2018-03-26,52.53,52.9635,50.529,52.7045,52.2725,65984000,2018,3,26,Monday,2.4345
2018-03-27,53.195,53.227,49.881,50.347,49.9343,60816000,2018,3,27,Tuesday,3.346
2018-03-28,50.0955,51.2495,49.2,50.259,49.847,77698000,2018,3,28,Wednesday,2.0495
2018-03-29,50.5605,52.4025,50.202,51.857,51.4319,69338000,2018,3,29,Thursday,2.2005
2018-04-02,51.381,51.9765,49.7125,50.6315,50.2165,65068000,2018,4,2,Monday,2.264
2018-04-03,50.8075,51.25,49.8625,50.934,50.5165,51322000,2018,4,3,Tuesday,1.3875
2018-04-04,49.9115,51.637,49.8255,51.4855,51.0635,50724000,2018,4,4,Wednesday,1.8115
2018-04-05,52.3195,52.3355,51.2,51.632,51.2088,35836000,2018,4,5,Thursday,1.1355
2018-04-06,51.155,51.8,50.3125,50.4975,50.0836,40134000,2018,4,6,Friday,1.4875
2018-04-09,51.002,52.2295,50.96,51.0045,50.5864,33220000,2018,4,9,Monday,1.2695
2018-04-10,51.513,52.0605,50.7705,51.825,51.4002,36620000,2018,4,10,Tuesday,1.29
2018-04-11,51.6,51.7935,50.96,51.253,50.8329,34060000,2018,4,11,Wednesday,0.8335
2018-04-12,51.5735,52.2325,51.3025,51.8645,51.4394,32896000,2018,4,12,Thursday,0.93
2018-04-13,52.3445,52.649,51.5075,51.802,51.3774,25410000,2018,4,13,Friday,1.1415
2018-04-16,52.2775,52.5715,51.696,52.305,51.8762,29776000,2018,4,16,Monday,0.8755
2018-04-17,53.06,54.25,52.8545,53.968,53.5256,54584000,2018,4,17,Tuesday,1.3955
2018-04-18,53.9505,54.1,53.526,53.7695,53.3287,31126000,2018,4,18,Wednesday,0.574
2018-04-19,53.451,54.8755,53.451,54.4725,54.026,39884000,2018,4,19,Thursday,1.4245
2018-04-20,54.2135,54.7375,53.605,53.866,53.4244,42434000,2018,4,20,Friday,1.1325
2018-04-23,54.149,54.4,53.334,53.6905,53.2504,69590000,2018,4,23,Monday,1.066
2018-04-24,52.96,53.2245,50.643,51.132,50.7129,128220000,2018,4,24,Tuesday,2.5815
2018-04-25,51.4875,51.8035,50.8505,51.1495,50.7302,57860000,2018,4,25,Wednesday,0.953
2018-04-26,51.661,52.601,51.0225,52.1655,51.7379,50926000,2018,4,26,Thursday,1.5785
2018-04-27,52.277,52.585,51.3795,51.5725,51.1497,40746000,2018,4,27,Friday,1.2055
2018-04-30,51.721,51.9185,50.915,50.929,50.5115,34492000,2018,4,30,Monday,1.0035
2018-05-01,50.815,52.0865,50.5305,52.0375,51.6109,35326000,2018,5,1,Tuesday,1.556
2018-05-02,51.7,52.199,51.158,51.3025,50.882,34698000,2018,5,2,Wednesday,1.041
2018-05-03,51.2685,51.5345,50.3945,51.315,50.8944,39282000,2018,5,3,Thursday,1.14
2018-05-04,50.9805,52.594,50.9025,52.55,52.1192,36892000,2018,5,4,Friday,1.6915
2018-05-07,52.6945,53.25,52.5135,52.973,52.5388,34400000,2018,5,7,Monday,0.7365
2018-05-08,53.231,53.2615,52.582,52.9295,52.4956,26030000,2018,5,8,Tuesday,0.6795
2018-05-09,53.205,54.7,53.1055,54.4475,54.0012,47160000,2018,5,9,Wednesday,1.5945
2018-05-10,54.75,55.4705,54.694,55.2735,54.8204,36414000,2018,5,10,Thursday,0.7765
2018-05-11,55.0205,55.4505,54.861,55.169,54.7168,30504000,2018,5,11,Friday,0.5895
2018-05-14,55.2785,55.9075,55.24,55.33,54.8764,39338000,2018,5,14,Monday,0.6675
2018-05-15,54.845,54.956,53.939,54.2435,53.7989,35738000,2018,5,15,Tuesday,1.017
2018-05-16,54.2545,54.719,54.0815,54.2045,53.7602,25628000,2018,5,16,Wednesday,0.6375
2018-05-17,54.073,54.55,53.821,54.063,53.6198,25738000,2018,5,17,Thursday,0.729
2018-05-18,53.3,53.6865,53.234,53.482,53.0436,35482000,2018,5,18,Friday,0.4525
2018-05-21,53.95,54.665,53.9,54.2005,53.7562,25180000,2018,5,21,Monday,0.765
2018-05-22,54.49,54.59,53.613,53.7655,53.3248,22226000,2018,5,22,Tuesday,0.977
2018-05-23,53.5,54.4,53.348,54.298,53.8529,23740000,2018,5,23,Wednesday,1.052
2018-05-24,54.345,54.356,53.615,54.2725,53.8276,20604000,2018,5,24,Thursday,0.741
2018-05-25,54.3275,54.4785,54.13,54.204,53.7597,22224000,2018,5,25,Friday,0.3485
2018-05-29,53.8,54.067,53.154,53.4035,52.9657,36076000,2018,5,29,Tuesday,0.913
2018-05-30,53.674,53.9495,53.3275,53.8735,53.4319,28686000,2018,5,30,Wednesday,0.622
2018-05-31,54.1,55.5,53.9,55.0,54.5491,79368000,2018,5,31,Thursday,1.6
2018-06-01,55.6435,56.908,55.6005,56.75,56.2848,63202000,2018,6,1,Friday,1.3075
2018-06-04,56.925,57.893,56.85,57.652,57.1794,44754000,2018,6,4,Monday,1.043
2018-06-05,57.733,58.055,57.373,57.551,57.0792,32964000,2018,6,5,Tuesday,0.682
2018-06-06,57.6385,57.7355,56.816,57.3475,56.8774,34934000,2018,6,6,Wednesday,0.9195
2018-06-07,57.229,57.2935,56.306,56.721,56.256,36108000,2018,6,7,Thursday,0.9875
2018-06-08,56.5605,56.939,56.1615,56.6355,56.1712,27284000,2018,6,8,Friday,0.7775
2018-06-11,56.647,57.387,56.57,57.045,56.5774,24796000,2018,6,11,Monday,0.817
2018-06-12,57.051,57.4375,57.051,57.4095,56.9389,26092000,2018,6,12,Tuesday,0.3865
2018-06-13,57.614,57.782,57.169,57.2115,56.7425,34302000,2018,6,13,Wednesday,0.613
2018-06-14,57.6105,58.2995,57.53,58.0055,57.53,35422000,2018,6,14,Thursday,0.7695
2018-06-15,57.996,58.1955,57.6845,57.9635,57.4884,44438000,2018,6,15,Friday,0.511
2018-06-18,57.6345,59.2065,57.55,59.179,58.6939,33038000,2018,6,18,Monday,1.6565
2018-06-19,58.5055,59.1405,58.0805,58.9345,58.4514,47282000,2018,6,19,Tuesday,1.06
2018-06-20,59.165,60.0745,59.1015,59.2035,58.7182,51686000,2018,6,20,Wednesday,0.973
2018-06-21,59.2755,59.5165,58.174,58.472,57.9927,44966000,2018,6,21,Thursday,1.3425
2018-06-22,58.5745,58.75,57.9825,58.4645,57.9853,34220000,2018,6,22,Friday,0.7675
2018-06-25,57.75,57.7995,55.995,56.964,56.4971,57682000,2018,6,25,Monday,1.8045
2018-06-26,57.207,57.3435,56.45,56.631,56.1668,34688000,2018,6,26,Tuesday,0.8935
2018-06-27,56.8,57.3105,55.835,55.847,55.3892,34538000,2018,6,27,Wednesday,1.4755
2018-06-28,55.6195,56.7,55.3035,56.339,55.8772,29726000,2018,6,28,Thursday,1.3965
2018-06-29,56.6155,57.068,56.351,56.4595,55.9967,31562000,2018,6,29,Friday,0.717
2018-07-02,55.7675,57.1495,55.33,57.1055,56.6374,23216000,2018,7,2,Monday,1.8195
2018-07-03,57.471,57.4955,55.7215,55.814,55.3565,16448000,2018,7,3,Tuesday,1.774
2018-07-05,56.23,57.207,56.156,57.0645,56.5967,28594000,2018,7,5,Thursday,1.051
2018-07-06,57.0885,57.81,56.862,57.754,57.2806,21820000,2018,7,6,Friday,0.948
2018-07-09,58.0,58.3965,57.8615,58.364,57.8856,21584000,2018,7,9,Monday,0.535
2018-07-10,58.4995,58.675,58.128,58.357,57.8786,21334000,2018,7,10,Tuesday,0.547
2018-07-11,57.781,59.022,57.7685,58.573,58.0929,33252000,2018,7,11,Wednesday,1.2535
2018-07-12,58.743,60.0995,58.655,60.063,59.5706,44148000,2018,7,12,Thursday,1.4445
2018-07-13,60.14,60.522,59.7645,60.221,59.7274,32612000,2018,7,13,Friday,0.7575
2018-07-16,60.1905,60.4355,59.67,59.8255,59.3351,26784000,2018,7,16,Monday,0.7655
2018-07-17,59.137,60.938,59.1,60.654,60.1568,40162000,2018,7,17,Tuesday,1.838
2018-07-18,60.4265,61.0795,60.228,60.6455,60.1484,38948000,2018,7,18,Wednesday,0.8515
2018-07-19,60.3325,60.824,59.8865,59.955,59.4635,38338000,2018,7,19,Thursday,0.9375
2018-07-20,59.962,60.5385,59.8295,59.894,59.403,37938000,2018,7,20,Friday,0.709
2018-07-23,59.783,60.755,59.6005,60.55,60.0536,65446000,2018,7,23,Monday,1.1545
2018-07-24,63.55,63.75,62.207,62.9075,62.3918,107600000,2018,7,24,Tuesday,1.543
2018-07-25,62.631,63.912,62.4525,63.797,63.274,51104000,2018,7,25,Wednesday,1.4595
2018-07-26,63.359,64.37,63.15,64.275,63.7481,54686000,2018,7,26,Thursday,1.22
2018-07-27,64.456,64.572,62.2245,62.6445,62.131,48362000,2018,7,27,Friday,2.3475
2018-07-30,62.2525,62.6445,61.2085,61.502,60.9978,43896000,2018,7,30,Monday,1.436
2018-07-31,61.5855,62.0605,60.8095,61.361,60.858,39382000,2018,7,31,Tuesday,1.251
2018-08-01,61.9555,62.295,61.247,61.6495,61.1441,36994000,2018,8,1,Wednesday,1.048
2018-08-02,60.925,62.2205,60.903,62.0565,61.5478,34704000,2018,8,2,Thursday,1.3175
2018-08-03,62.259,62.326,61.471,61.908,61.4005,21264000,2018,8,3,Friday,0.855
2018-08-06,62.0805,62.123,61.5265,61.8835,61.3762,22114000,2018,8,6,Monday,0.5965
2018-08-07,62.6005,63.304,62.59,62.792,62.2773,42506000,2018,8,7,Tuesday,0.714
2018-08-08,62.836,63.586,62.606,63.0665,62.5495,34344000,2018,8,8,Wednesday,0.98
2018-08-09,63.1365,63.598,63.005,63.223,62.7047,27326000,2018,8,9,Thursday,0.593
2018-08-10,62.959,63.06,62.358,62.6255,62.1121,26602000,2018,8,10,Friday,0.702
2018-08-13,62.56,63.2985,62.3515,62.432,61.9202,27500000,2018,8,13,Monday,0.947
2018-08-14,62.625,63.0295,61.977,62.907,62.3913,28080000,2018,8,14,Tuesday,1.0525
2018-08-15,62.214,62.599,61.312,61.611,61.106,37052000,2018,8,15,Wednesday,1.287
2018-08-16,62.0995,62.185,60.9815,61.203,60.7013,32176000,2018,8,16,Thursday,1.2035
2018-08-17,61.102,61.3475,60.2,60.7925,60.2942,33092000,2018,8,17,Friday,1.1475
2018-08-20,61.033,61.2955,60.435,61.0975,60.5967,22218000,2018,8,20,Monday,0.8605
2018-08-21,61.151,61.638,60.7515,60.8705,60.3715,23082000,2018,8,21,Tuesday,0.8865
2018-08-22,60.711,61.3265,60.661,61.0875,60.5868,22296000,2018,8,22,Wednesday,0.6655
2018-08-23,60.994,61.7585,60.9675,61.058,60.5575,24666000,2018,8,23,Thursday,0.791
2018-08-24,61.3,61.87,61.071,61.8375,61.3306,24454000,2018,8,24,Friday,0.799
2018-08-27,62.207,62.8935,62.034,62.8135,62.2986,28580000,2018,8,27,Monday,0.8595
2018-08-28,62.795,62.828,62.1485,62.293,61.7824,27330000,2018,8,28,Tuesday,0.6795
2018-08-29,62.75,63.3585,62.64,63.2325,62.7142,36926000,2018,8,29,Wednesday,0.7185
2018-08-30,63.17,63.4745,62.3605,62.722,62.2079,30104000,2018,8,30,Thursday,1.114
2018-08-31,62.6105,62.6275,61.2875,61.59,61.0851,42308000,2018,8,31,Friday,1.34
2018-09-04,61.126,61.3935,60.328,60.5655,60.069,41458000,2018,9,4,Tuesday,1.0655
2018-09-05,60.461,60.7435,58.767,59.955,59.4635,53988000,2018,9,5,Wednesday,1.9765
2018-09-06,59.9285,59.9495,58.1805,59.1995,58.7142,46854000,2018,9,6,Thursday,1.769
2018-09-07,58.6,59.4275,58.4635,58.8795,58.3969,32658000,2018,9,7,Friday,0.964
2018-09-10,59.21,59.333,58.5305,58.753,58.2714,27670000,2018,9,10,Monday,0.8025
2018-09-11,58.555,59.547,58.2975,59.4995,59.0118,29254000,2018,9,11,Tuesday,1.2495
2018-09-12,59.1,59.5345,58.308,58.58,58.0998,35716000,2018,9,12,Wednesday,1.2265
2018-09-13,58.985,59.393,58.461,59.107,58.6225,40068000,2018,9,13,Thursday,0.932
2018-09-14,59.4,59.4,58.676,58.899,58.4162,24176000,2018,9,14,Friday,0.724
2018-09-17,58.8885,59.091,57.923,57.9915,57.5161,34096000,2018,9,17,Monday,1.168
2018-09-18,58.133,59.0665,58.0715,58.3555,57.8771,32314000,2018,9,18,Tuesday,0.995
2018-09-19,58.448,58.8135,57.931,58.7135,58.2322,25962000,2018,9,19,Wednesday,0.8825
2018-09-20,59.0335,59.7,58.8125,59.5785,59.0901,29244000,2018,9,20,Thursday,0.8875
2018-09-21,59.746,59.829,58.603,58.606,58.1256,91222000,2018,9,21,Friday,1.226
2018-09-24,57.9705,59.2595,57.575,58.978,58.4945,31150000,2018,9,24,Monday,1.6845
2018-09-25,59.2125,59.843,58.7045,59.6945,59.2052,33152000,2018,9,25,Tuesday,1.1385
2018-09-26,59.6845,60.362,59.27,59.703,59.2136,37650000,2018,9,26,Wednesday,1.092
2018-09-27,60.0,60.843,59.9025,60.368,59.8731,36274000,2018,9,27,Thursday,0.9405
2018-09-28,60.2045,60.4225,59.8915,60.354,59.8593,35612000,2018,9,28,Friday,0.531
2018-10-01,60.65,61.21,60.1595,60.4265,59.9312,33164000,2018,10,1,Monday,1.0505
2018-10-02,60.3335,61.226,59.983,60.382,59.887,40180000,2018,10,2,Tuesday,1.243
2018-10-03,60.6,60.709,60.1075,60.5765,60.0799,26246000,2018,10,3,Wednesday,0.6015
2018-10-04,60.2515,60.295,58.1925,58.8535,58.3711,46576000,2018,10,4,Thursday,2.1025
2018-10-05,58.8,59.1,57.716,58.3915,57.9129,31852000,2018,10,5,Friday,1.384
2018-10-08,58.0,58.793,56.77,57.796,57.3222,46190000,2018,10,8,Monday,2.023
2018-10-09,57.5655,58.0775,57.2085,57.2585,56.7891,33690000,2018,10,9,Tuesday,0.869
2018-10-10,56.82,56.851,54.5755,54.608,54.1604,58980000,2018,10,10,Wednesday,2.2755
2018-10-11,53.952,55.803,53.7945,54.537,54.0899,67696000,2018,10,11,Thursday,2.0085
2018-10-12,55.982,56.2915,54.7515,56.027,55.5677,49370000,2018,10,12,Friday,1.54
2018-10-15,55.9,56.09,54.911,55.122,54.6702,30074000,2018,10,15,Monday,1.179
2018-10-16,55.674,56.8185,55.5875,56.654,56.1896,38378000,2018,10,16,Tuesday,1.231
2018-10-17,57.0,57.35,55.7,56.3795,55.9174,35652000,2018,10,17,Wednesday,1.65
2018-10-18,56.5,56.6175,54.317,54.8955,54.4455,46152000,2018,10,18,Thursday,2.3005
2018-10-19,55.1855,56.0475,54.8515,55.259,54.806,41286000,2018,10,19,Friday,1.196
2018-10-22,55.6255,56.0845,55.0,55.5685,55.113,27116000,2018,10,22,Monday,1.0845
2018-10-23,54.5645,55.9,53.9505,55.7455,55.2885,37686000,2018,10,23,Tuesday,1.9495
2018-10-24,55.75,55.831,52.753,52.856,52.4227,49286000,2018,10,24,Wednesday,3.078
2018-10-25,54.015,55.891,53.7775,55.1795,54.7272,72956000,2018,10,25,Thursday,2.1135
2018-10-26,52.4165,55.85,52.1115,54.1875,53.7433,106438000,2018,10,26,Friday,3.7385
2018-10-29,54.827,55.4415,50.36,51.7365,51.3124,81290000,2018,10,29,Monday,5.0815
2018-10-30,51.0005,52.545,50.6985,52.4755,52.0453,59768000,2018,10,30,Tuesday,1.8465
2018-10-31,53.41,55.4,53.41,54.529,54.082,70916000,2018,10,31,Wednesday,1.99
2018-11-01,54.57,54.995,53.891,54.299,53.8539,40132000,2018,11,1,Thursday,1.104
2018-11-02,54.45,54.9,53.383,53.5745,53.1353,43438000,2018,11,2,Friday,1.517
2018-11-05,53.6265,53.6675,51.7,52.7865,52.3538,45358000,2018,11,5,Monday,1.9675
2018-11-06,52.751,53.991,52.6805,53.4785,53.0401,28660000,2018,11,6,Tuesday,1.3105
2018-11-07,54.1745,55.4965,54.0295,55.412,54.9578,43388000,2018,11,7,Wednesday,1.467
2018-11-08,55.365,55.411,54.218,54.7315,54.2829,33694000,2018,11,8,Thursday,1.193
2018-11-09,54.201,54.4175,53.213,53.851,53.4096,34860000,2018,11,9,Friday,1.2045
2018-11-12,53.6565,53.705,52.0175,52.468,52.0379,34002000,2018,11,12,Monday,1.6875
2018-11-13,52.7405,53.3335,52.02,52.3985,51.969,25750000,2018,11,13,Tuesday,1.3135
2018-11-14,53.0,53.2895,52.0555,52.729,52.2968,34666000,2018,11,14,Wednesday,1.234
2018-11-15,52.573,53.9435,52.0645,53.5525,53.1135,41584000,2018,11,15,Thursday,1.879
2018-11-16,53.2615,53.622,52.745,53.4135,52.9757,35366000,2018,11,16,Friday,0.877
2018-11-19,53.1695,53.4,51.1435,51.371,50.9499,45684000,2018,11,19,Monday,2.2565
2018-11-20,50.3645,51.8675,50.1105,51.5225,51.1002,54458000,2018,11,20,Tuesday,1.757
2018-11-21,52.2655,52.7355,51.973,52.1715,51.7438,29698000,2018,11,21,Wednesday,0.7625
2018-11-23,51.675,52.15,51.426,51.505,51.0828,14178000,2018,11,23,Friday,0.724
2018-11-26,52.2,52.85,51.9885,52.797,52.3642,31558000,2018,11,26,Monday,0.8615
2018-11-27,52.567,53.338,52.275,52.614,52.1827,33048000,2018,11,27,Tuesday,1.063
2018-11-28,52.873,54.643,52.1475,54.5895,54.142,46042000,2018,11,28,Wednesday,2.4955
2018-11-29,54.1765,55.0075,54.1,54.729,54.2804,31004000,2018,11,29,Thursday,0.9075
2018-11-30,54.7815,55.4825,54.159,55.4825,55.0277,59668000,2018,11,30,Friday,1.3235
2018-12-03,56.608,56.75,55.5865,55.818,55.3604,57532000,2018,12,3,Monday,1.1635
2018-12-04,55.6495,55.712,53.039,53.1235,52.688,45630000,2018,12,4,Tuesday,2.673
2018-12-06,52.25,53.971,52.124,53.904,53.4621,47436000,2018,12,6,Thursday,1.847
2018-12-07,53.6115,54.2515,51.9685,52.329,51.9,42682000,2018,12,7,Friday,2.283
2018-12-10,52.147,52.98,51.65,52.659,52.2273,33652000,2018,12,10,Monday,1.33
2018-12-11,53.347,53.52,52.505,53.0825,52.6474,33852000,2018,12,11,Tuesday,1.015
2018-12-12,53.854,54.5865,53.5985,53.6865,53.2464,28960000,2018,12,12,Wednesday,0.988
2018-12-13,53.7835,54.421,53.2495,53.677,53.237,24986000,2018,12,13,Thursday,1.1715
2018-12-14,53.001,53.586,52.4685,52.5855,52.1544,36358000,2018,12,14,Friday,1.1175
2018-12-17,52.3505,53.119,50.8315,51.2825,50.8621,49932000,2018,12,17,Monday,2.2875
2018-12-18,51.7,52.9845,51.524,52.1705,51.7429,43640000,2018,12,18,Tuesday,1.4605
2018-12-19,52.3645,53.7855,50.9715,51.773,51.3486,58264000,2018,12,19,Wednesday,2.814
2018-12-20,51.3,52.372,50.393,51.179,50.7595,53674000,2018,12,20,Thursday,1.979
2018-12-21,51.602,51.8835,49.0595,49.5625,49.1562,104656000,2018,12,21,Friday,2.824
2018-12-24,49.216,50.606,48.883,49.2335,48.8299,36360000,2018,12,24,Monday,1.723
2018-12-26,49.8995,52.4225,49.6325,52.3925,51.963,46318000,2018,12,26,Wednesday,2.79
2018-12-27,51.31,52.667,50.35,52.645,52.2135,45996000,2018,12,27,Thursday,2.317
2018-12-28,52.975,53.2115,52.1,52.334,51.905,34398000,2018,12,28,Friday,1.1115
2018-12-31,52.8915,53.1495,51.652,52.248,51.8197,33110000,2018,12,31,Monday,1.4975
2019-01-02,51.36,53.0395,51.264,52.734,52.3017,31868000,2019,1,2,Wednesday,1.7755
2019-01-03,52.5335,53.313,51.1185,51.2735,50.8532,41960000,2019,1,3,Thursday,2.1945
2019-01-04,52.128,54.0,51.843,53.9035,53.4616,46022000,2019,1,4,Friday,2.157
2019-01-07,54.0485,54.135,53.132,53.796,53.355,47446000,2019,1,7,Monday,1.003
2019-01-08,54.3,54.6675,53.4175,54.2685,53.8237,35414000,2019,1,8,Tuesday,1.25
2019-01-09,54.3995,54.582,53.7185,54.0825,53.6392,26998000,2019,1,9,Wednesday,0.8635
2019-01-10,53.747,53.9905,53.234,53.9415,53.4993,26598000,2019,1,10,Thursday,0.7565
2019-01-11,53.495,53.6685,52.8215,53.2235,52.7872,30864000,2019,1,11,Friday,0.847
2019-01-14,52.667,52.9225,52.4275,52.5755,52.1445,28490000,2019,1,14,Monday,0.495
2019-01-15,52.9005,54.4135,52.722,54.3255,53.8802,37518000,2019,1,15,Tuesday,1.6915
2019-01-16,54.5,55.118,54.4005,54.4755,54.0289,38280000,2019,1,16,Wednesday,0.7175
2019-01-17,54.3995,55.035,54.163,54.956,54.5055,24896000,2019,1,17,Thursday,0.872
2019-01-18,55.4295,55.9,54.964,55.365,54.9112,44892000,2019,1,18,Friday,0.936
2019-01-22,54.8,54.9485,53.5445,53.9315,53.4894,39632000,2019,1,22,Tuesday,1.404
2019-01-23,54.343,54.6475,53.3785,54.2205,53.776,25194000,2019,1,23,Wednesday,1.269
2019-01-24,54.1255,54.4,53.501,54.2,53.7557,29114000,2019,1,24,Thursday,0.899
2019-01-25,54.7115,55.168,54.59,55.0755,54.624,23260000,2019,1,25,Friday,0.578
2019-01-28,54.5035,54.6685,53.7305,53.993,53.5504,29334000,2019,1,28,Monday,0.938
2019-01-29,54.052,54.2365,53.301,53.503,53.0644,19704000,2019,1,29,Tuesday,0.9355
2019-01-30,53.868,54.976,53.832,54.8995,54.4495,29452000,2019,1,30,Wednesday,1.144
2019-01-31,55.612,56.3835,55.2625,56.2945,55.833,40232000,2019,1,31,Thursday,1.121
2019-02-01,56.1145,56.72,55.7125,55.931,55.4725,33116000,2019,2,1,Friday,1.0075
2019-02-04,55.9505,57.117,55.8755,57.071,56.6032,78408000,2019,2,4,Monday,1.2415
2019-02-05,56.4815,57.6385,56.18,57.5935,57.1214,82296000,2019,2,5,Tuesday,1.4585
2019-02-06,57.4635,57.7,55.918,56.1445,55.6843,48256000,2019,2,6,Wednesday,1.782
2019-02-07,55.591,55.5995,54.6795,55.2955,54.8422,38298000,2019,2,7,Thursday,0.92
2019-02-08,54.744,55.255,54.712,55.119,54.6672,21766000,2019,2,8,Friday,0.543
2019-02-11,55.1875,55.6715,55.0,55.106,54.6543,18498000,2019,2,11,Monday,0.6715
2019-02-12,55.5505,56.643,55.5505,56.379,55.9169,35036000,2019,2,12,Tuesday,1.0925
2019-02-13,56.652,57.1425,56.3,56.4315,55.9689,28042000,2019,2,13,Wednesday,0.8425
2019-02-14,56.25,56.8065,55.8545,56.46,55.9972,21106000,2019,2,14,Thursday,0.952
2019-02-15,56.965,56.965,55.836,55.9815,55.5226,27826000,2019,2,15,Friday,1.129
2019-02-19,55.832,56.482,55.832,56.3255,55.8638,21980000,2019,2,19,Tuesday,0.65
2019-02-20,56.444,56.5465,55.5875,56.0295,55.5702,24090000,2019,2,20,Wednesday,0.959
2019-02-21,55.939,55.9575,54.899,55.2105,54.7579,33272000,2019,2,21,Thursday,1.0585
2019-02-22,55.485,55.8625,55.025,55.828,55.3704,29436000,2019,2,22,Friday,0.8375
2019-02-25,56.0965,56.27,55.7055,55.8665,55.4086,26208000,2019,2,25,Monday,0.5645
2019-02-26,55.7185,56.322,55.335,56.1005,55.6406,35026000,2019,2,26,Tuesday,0.987
2019-02-27,55.7005,56.2865,55.428,56.1445,55.6843,22092000,2019,2,27,Wednesday,0.8585
2019-02-28,55.95,56.6995,55.9205,56.3275,55.8658,27422000,2019,2,28,Thursday,0.779
2019-03-01,56.55,57.5,56.55,57.426,56.9553,34086000,2019,3,1,Friday,0.95
2019-03-04,57.728,58.276,56.9125,57.671,57.1983,35490000,2019,3,4,Monday,1.3635
2019-03-05,57.8,58.8245,57.651,58.4595,57.9803,40094000,2019,3,5,Tuesday,1.1735
2019-03-06,58.588,58.737,58.1525,58.247,57.7695,23602000,2019,3,6,Wednesday,0.5845
2019-03-07,58.025,58.179,57.0855,57.5425,57.0708,30086000,2019,3,7,Thursday,1.0935
2019-03-08,56.695,57.6725,56.51,57.4985,57.0272,23694000,2019,3,8,Friday,1.1625
2019-03-11,57.6,58.9955,57.5785,58.963,58.4797,30032000,2019,3,11,Monday,1.417
2019-03-12,59.115,60.2855,59.115,59.8625,59.3718,42220000,2019,3,12,Tuesday,1.1705
2019-03-13,60.2965,60.356,59.8955,59.953,59.4616,25888000,2019,3,13,Wednesday,0.4605
2019-03-14,59.951,60.235,59.5615,59.6265,59.1377,27302000,2019,3,14,Thursday,0.6735
2019-03-15,59.9,60.086,59.3505,59.515,59.0271,51886000,2019,3,15,Friday,0.7355
2019-03-18,59.4845,59.7475,59.074,59.4275,58.9404,24442000,2019,3,18,Monday,0.6735
2019-03-19,59.586,60.1705,59.473,60.123,59.6302,29788000,2019,3,19,Tuesday,0.6975
2019-03-20,60.07,61.4995,59.9795,61.3215,60.8188,41508000,2019,3,20,Wednesday,1.52
2019-03-21,61.0,61.822,60.829,61.8065,61.2999,28150000,2019,3,21,Thursday,0.993
2019-03-22,61.4425,61.6815,60.3,60.3825,59.8875,34422000,2019,3,22,Friday,1.3815
2019-03-25,59.978,60.472,59.5,59.869,59.3782,27576000,2019,3,25,Monday,0.972
2019-03-26,60.2595,60.3825,59.088,59.492,59.0043,30752000,2019,3,26,Tuesday,1.2945
