Date,Open,High,Low,Close,Adj_Close,Volume
2018-01-02,52.6510009765625,53.79899978637695,52.6510009765625,53.660499572753906,53.22063064575195,31766000
2018-01-03,53.69649887084961,54.80500030517578,53.67150115966797,54.57600021362305,54.128623962402344,31318000
2018-01-04,54.85449981689453,55.20399856567383,54.7130012512207,54.78799819946289,54.33888244628906,26052000
2018-01-05,55.17250061035156,55.67900085449219,55.09000015258789,55.51449966430664,55.0594367980957,30250000
2018-01-08,55.54999923706055,55.95800018310547,55.5,55.71049880981445,55.25382614135742,24644000
2018-01-09,55.922000885009766,55.922000885009766,55.40999984741211,55.63949966430664,55.183414459228516,26808000
2018-01-10,55.349998474121094,55.638999938964844,55.19900131225586,55.50699996948242,55.051998138427734,20734000
2018-01-11,55.615501403808594,55.74250030517578,55.32400131225586,55.602500915527344,55.14671325683594,22424000
2018-01-12,55.505001068115234,56.564998626708984,55.4005012512207,56.532501220703125,56.069091796875,38586000
2018-01-16,57.015499114990234,57.444000244140625,56.33300018310547,56.53499984741211,56.07156753540039,36462000
2018-01-17,56.81800079345703,56.965999603271484,56.17449951171875,56.95500183105469,56.488128662109375,27830000
2018-01-18,56.967498779296875,57.02949905395508,56.222999572753906,56.798500061035156,56.332908630371094,27498000
2018-01-19,56.9015007019043,57.18899917602539,56.625,57.17499923706055,56.70632553100586,30552000
2018-01-22,57.191001892089844,58.34400177001953,57.090999603271484,58.20800018310547,57.73086166381836,29550000
2018-01-23,58.53099822998047,58.925498962402344,58.36249923706055,58.80849838256836,58.32643508911133,39138000
2018-01-24,59.249000549316406,59.352500915527344,58.369998931884766,58.56449890136719,58.08443069458008,37128000
2018-01-25,59.035499572753906,59.25,58.59199905395508,59.106998443603516,58.62248611450195,29984000
2018-01-26,59.37649917602539,59.37799835205078,58.4015007019043,59.37799835205078,58.891265869140625,42170000
2018-01-29,59.400001525878906,59.900001525878906,59.202999114990234,59.32400131225586,58.83770751953125,31494000
2018-01-30,58.88600158691406,59.39649963378906,58.72549819946289,58.868499755859375,58.38594055175781,37338000
2018-01-31,59.19049835205078,59.316001892089844,58.60499954223633,59.111000061035156,58.62644577026367,36022000
2018-02-01,58.79949951171875,59.372501373291016,58.46799850463867,59.079498291015625,58.59520721435547,73514000
2018-02-02,56.37099838256836,56.564998626708984,55.55849838256836,55.959999084472656,55.50128173828125,117842000
2018-02-05,55.03049850463867,55.7495002746582,52.83700180053711,53.11949920654297,52.68406295776367,83550000
2018-02-06,51.69900131225586,54.36899948120117,51.5004997253418,54.221500396728516,53.777034759521484,76630000
2018-02-07,54.24850082397461,54.326499938964844,52.73099899291992,52.77050018310547,52.33792495727539,51942000
2018-02-08,52.993499755859375,53.19649887084961,50.23500061035156,50.385501861572266,49.97248077392578,66792000
2018-02-09,51.29399871826172,52.58599853515625,49.849998474121094,52.313499450683594,51.88467025756836,98360000
2018-02-12,52.833499908447266,53.278499603271484,52.27450180053711,52.72800064086914,52.295780181884766,56240000
2018-02-13,52.5,53.06100082397461,52.34600067138672,52.707000732421875,52.27495193481445,31586000
2018-02-14,52.715999603271484,53.77349853515625,52.4900016784668,53.6349983215332,53.195343017578125,41304000
2018-02-15,54.17250061035156,54.70500183105469,53.36149978637695,54.56800079345703,54.120697021484375,37396000
2018-02-16,54.66899871826172,55.41550064086914,54.57749938964844,54.775001525878906,54.32600021362305,39948000
2018-02-20,54.63800048828125,55.81449890136719,54.5,55.179500579833984,54.7271842956543,33754000
2018-02-21,55.45500183105469,56.810001373291016,55.3754997253418,55.6875,55.231021881103516,41486000
2018-02-22,55.958499908447266,56.27299880981445,55.25749969482422,55.494998931884766,55.04008865356445,28010000
2018-02-23,55.93299865722656,56.45000076293945,55.422000885009766,56.40449905395508,55.942142486572266,25292000
2018-02-26,56.59299850463867,57.209999084472656,56.46699905395508,57.185001373291016,56.716243743896484,30912000
2018-02-27,57.185001373291016,57.212501525878906,55.839500427246094,55.8754997253418,55.4174690246582,42964000
2018-02-28,56.099998474121094,56.38249969482422,55.150001525878906,55.19599914550781,54.74354553222656,49292000
2018-03-01,55.47700119018555,55.563499450683594,53.364498138427734,53.570499420166016,53.13136672973633,55338000
2018-03-02,52.89899826049805,54.34450149536133,52.50550079345703,54.207000732421875,53.76264953613281,50162000
2018-03-05,53.90650177001953,55.058998107910156,53.61349868774414,54.737998962402344,54.289302825927734,28648000
2018-03-06,55.10499954223633,55.28150177001953,54.724998474121094,55.04499816894531,54.59377670288086,23382000
2018-03-07,54.64099884033203,55.810001373291016,54.49549865722656,55.75199890136719,55.294979095458984,30748000
2018-03-08,55.86000061035156,56.571998596191406,55.86000061035156,56.46900177001953,56.0061149597168,33862000
2018-03-09,56.974998474121094,58.04999923706055,56.714500427246094,58.04199981689453,57.56621170043945,42662000
2018-03-12,58.252498626708984,58.90800094604492,57.959999084472656,58.29650115966797,57.81863021850586,44306000
2018-03-13,58.59149932861328,58.900001525878906,56.72850036621094,56.99549865722656,56.528289794921875,43140000
2018-03-14,57.290000915527344,57.987998962402344,57.11750030517578,57.44449996948242,56.97361755371094,41870000
2018-03-15,57.47850036621094,58.125,56.78300094604492,57.53049850463867,57.05890655517578,33382000
2018-03-16,57.76750183105469,57.84049987792969,56.56800079345703,56.72100067138672,56.25604248046875,58656000
2018-03-19,55.88800048828125,55.96849822998047,54.44599914550781,55.003501892089844,54.55262756347656,63656000
2018-03-20,54.91999816894531,55.27750015258789,54.12099838256836,54.790000915527344,54.34087371826172,54598000
2018-03-21,54.628501892089844,55.435001373291016,54.36050033569336,54.70000076293945,54.25161361694336,44898000
2018-03-22,54.0004997253418,54.19599914550781,52.481998443603516,52.657501220703125,52.225852966308594,69312000
2018-03-23,52.56850051879883,53.3390007019043,51.243499755859375,51.32749938964844,50.90675354003906,49880000
2018-03-26,52.529998779296875,52.9635009765625,50.52899932861328,52.704498291015625,52.272464752197266,65984000
2018-03-27,53.19499969482422,53.22700119018555,49.88100051879883,50.34700012207031,49.93429183959961,60816000
2018-03-28,50.09550094604492,51.2495002746582,49.20000076293945,50.25899887084961,49.847015380859375,77698000
2018-03-29,50.56050109863281,52.40250015258789,50.20199966430664,51.856998443603516,51.431915283203125,69338000
2018-04-02,51.38100051879883,51.97650146484375,49.712501525878906,50.631500244140625,50.216461181640625,65068000
2018-04-03,50.807498931884766,51.25,49.86249923706055,50.933998107910156,50.516483306884766,51322000
2018-04-04,49.9114990234375,51.637001037597656,49.82550048828125,51.48550033569336,51.06346893310547,50724000
2018-04-05,52.31949996948242,52.33549880981445,51.20000076293945,51.63199996948242,51.20875930786133,35836000
2018-04-06,51.154998779296875,51.79999923706055,50.3125,50.497501373291016,50.083560943603516,40134000
2018-04-09,51.00199890136719,52.22949981689453,50.959999084472656,51.00450134277344,50.586402893066406,33220000
2018-04-10,51.51300048828125,52.06050109863281,50.77050018310547,51.82500076293945,51.40018081665039,36620000
2018-04-11,51.599998474121094,51.79349899291992,50.959999084472656,51.25299835205078,50.832862854003906,34060000
2018-04-12,51.57350158691406,52.23249816894531,51.3025016784668,51.864498138427734,51.439353942871094,32896000
2018-04-13,52.34450149536133,52.64899826049805,51.50749969482422,51.801998138427734,51.37736129760742,25410000
2018-04-16,52.27750015258789,52.57149887084961,51.69599914550781,52.30500030517578,51.87623977661133,29776000
2018-04-17,53.060001373291016,54.25,52.85449981689453,53.96799850463867,53.525611877441406,54584000
2018-04-18,53.95050048828125,54.099998474121094,53.5260009765625,53.769500732421875,53.328739166259766,31126000
2018-04-19,53.45100021362305,54.8754997253418,53.45100021362305,54.47249984741211,54.02597427368164,39884000
2018-04-20,54.2135009765625,54.73749923706055,53.60499954223633,53.86600112915039,53.424442291259766,42434000
2018-04-23,54.14899826049805,54.400001525878906,53.33399963378906,53.69049835205078,53.25038528442383,69590000
2018-04-24,52.959999084472656,53.2244987487793,50.643001556396484,51.13199996948242,50.712860107421875,128220000
2018-04-25,51.48749923706055,51.80350112915039,50.85049819946289,51.14950180053711,50.73021697998047,57860000
2018-04-26,51.6609992980957,52.60100173950195,51.022499084472656,52.16550064086914,51.737884521484375,50926000
2018-04-27,52.277000427246094,52.584999084472656,51.37950134277344,51.5724983215332,51.14974594116211,40746000
2018-04-30,51.72100067138672,51.91849899291992,50.915000915527344,50.92900085449219,50.51152420043945,34492000
2018-05-01,50.814998626708984,52.08649826049805,50.53049850463867,52.037498474121094,51.610931396484375,35326000
2018-05-02,51.70000076293945,52.19900131225586,51.15800094604492,51.3025016784668,50.8819580078125,34698000
2018-05-03,51.26850128173828,51.53450012207031,50.394500732421875,51.314998626708984,50.89435577392578,39282000
2018-05-04,50.980499267578125,52.59400177001953,50.90250015258789,52.54999923706055,52.119232177734375,36892000
2018-05-07,52.69449996948242,53.25,52.51350021362305,52.972999572753906,52.53877258300781,34400000
2018-05-08,53.23099899291992,53.26150131225586,52.582000732421875,52.929500579833984,52.49562454223633,26030000
2018-05-09,53.20500183105469,54.70000076293945,53.105499267578125,54.4474983215332,54.001182556152344,47160000
2018-05-10,54.75,55.47050094604492,54.694000244140625,55.27349853515625,54.82040786743164,36414000
2018-05-11,55.02050018310547,55.45050048828125,54.861000061035156,55.16899871826172,54.71676254272461,30504000
2018-05-14,55.278499603271484,55.907501220703125,55.2400016784668,55.33000183105469,54.87644958496094,39338000
2018-05-15,54.845001220703125,54.95600128173828,53.93899917602539,54.243499755859375,53.798851013183594,35738000
2018-05-16,54.25450134277344,54.71900177001953,54.08150100708008,54.204498291015625,53.760169982910156,25628000
2018-05-17,54.073001861572266,54.54999923706055,53.82099914550781,54.0629997253418,53.619834899902344,25738000
2018-05-18,53.29999923706055,53.686500549316406,53.23400115966797,53.481998443603516,53.04359436035156,35482000
2018-05-21,53.95000076293945,54.665000915527344,53.900001525878906,54.20050048828125,53.756202697753906,25180000
2018-05-22,54.4900016784668,54.59000015258789,53.612998962402344,53.765499114990234,53.324771881103516,22226000
2018-05-23,53.5,54.400001525878906,53.347999572753906,54.29800033569336,53.852909088134766,23740000
2018-05-24,54.345001220703125,54.35599899291992,53.6150016784668,54.272499084472656,53.827613830566406,20604000
2018-05-25,54.32749938964844,54.47850036621094,54.130001068115234,54.20399856567383,53.759674072265625,22224000
2018-05-29,53.79999923706055,54.06700134277344,53.15399932861328,53.403499603271484,52.96574020385742,36076000
2018-05-30,53.67399978637695,53.949501037597656,53.32749938964844,53.87350082397461,53.43189239501953,28686000
2018-05-31,54.099998474121094,55.5,53.900001525878906,55.0,54.54914855957031,79368000
2018-06-01,55.64350128173828,56.90800094604492,55.60049819946289,56.75,56.28480911254883,63202000
2018-06-04,56.92499923706055,57.893001556396484,56.849998474121094,57.652000427246094,57.17940902709961,44754000
2018-06-05,57.733001708984375,58.05500030517578,57.37300109863281,57.55099868774414,57.07923889160156,32964000
2018-06-06,57.63850021362305,57.73550033569336,56.816001892089844,57.34749984741211,56.87740707397461,34934000
2018-06-07,57.229000091552734,57.29349899291992,56.305999755859375,56.72100067138672,56.25604248046875,36108000
2018-06-08,56.56050109863281,56.93899917602539,56.1614990234375,56.635501861572266,56.17124557495117,27284000
2018-06-11,56.64699935913086,57.387001037597656,56.56999969482422,57.04499816894531,56.577392578125,24796000
2018-06-12,57.05099868774414,57.4375,57.05099868774414,57.40950012207031,56.938899993896484,26092000
2018-06-13,57.61399841308594,57.78200149536133,57.16899871826172,57.21149826049805,56.74251937866211,34302000
2018-06-14,57.61050033569336,58.29949951171875,57.529998779296875,58.00550079345703,57.5300178527832,35422000
2018-06-15,57.99599838256836,58.195499420166016,57.68450164794922,57.9635009765625,57.48835754394531,44438000
2018-06-18,57.634498596191406,59.20650100708008,57.54999923706055,59.17900085449219,58.69390106201172,33038000
2018-06-19,58.50550079345703,59.140499114990234,58.080501556396484,58.93450164794922,58.4514045715332,47282000
2018-06-20,59.165000915527344,60.074501037597656,59.10150146484375,59.20349884033203,58.71818923950195,51686000
2018-06-21,59.2755012512207,59.51649856567383,58.17399978637695,58.47200012207031,57.99269485473633,44966000
2018-06-22,58.574501037597656,58.75,57.98249816894531,58.464500427246094,57.985252380371094,34220000
2018-06-25,57.75,57.79949951171875,55.994998931884766,56.9640007019043,56.49705505371094,57682000
2018-06-26,57.207000732421875,57.34349822998047,56.45000076293945,56.63100051879883,56.166778564453125,34688000
2018-06-27,56.79999923706055,57.31050109863281,55.834999084472656,55.84700012207031,55.38920593261719,34538000
2018-06-28,55.61949920654297,56.70000076293945,55.30350112915039,56.3390007019043,55.87718200683594,29726000
2018-06-29,56.615501403808594,57.06800079345703,56.35100173950195,56.45949935913086,55.99668502807617,31562000
2018-07-02,55.76750183105469,57.14950180053711,55.33000183105469,57.105499267578125,56.637393951416016,23216000
2018-07-03,57.47100067138672,57.49549865722656,55.721500396728516,55.81399917602539,55.356483459472656,16448000
2018-07-05,56.22999954223633,57.207000732421875,56.15599822998047,57.06449890136719,56.59672546386719,28594000
2018-07-06,57.0885009765625,57.810001373291016,56.86199951171875,57.75400161743164,57.28057861328125,21820000
2018-07-09,58.0,58.39649963378906,57.86149978637695,58.36399841308594,57.88557434082031,21584000
2018-07-10,58.4995002746582,58.67499923706055,58.12799835205078,58.356998443603516,57.878631591796875,21334000
2018-07-11,57.78099822998047,59.02199935913086,57.76850128173828,58.573001861572266,58.09286880493164,33252000
2018-07-12,58.74300003051758,60.0994987487793,58.654998779296875,60.0629997253418,59.570648193359375,44148000
2018-07-13,60.13999938964844,60.52199935913086,59.76449966430664,60.22100067138672,59.72735595703125,32612000
2018-07-16,60.19049835205078,60.43550109863281,59.66999816894531,59.82550048828125,59.33509826660156,26784000
2018-07-17,59.137001037597656,60.9379997253418,59.099998474121094,60.65399932861328,60.156803131103516,40162000
2018-07-18,60.42649841308594,61.079498291015625,60.22800064086914,60.64550018310547,60.14836883544922,38948000
2018-07-19,60.33250045776367,60.82400131225586,59.88650131225586,59.95500183105469,59.463539123535156,38338000
2018-07-20,59.96200180053711,60.53850173950195,59.829498291015625,59.89400100708008,59.40303039550781,37938000
2018-07-23,59.78300094604492,60.755001068115234,59.60049819946289,60.54999923706055,60.05364990234375,65446000
2018-07-24,63.54999923706055,63.75,62.207000732421875,62.907501220703125,62.3918342590332,107600000
2018-07-25,62.63100051879883,63.9119987487793,62.45249938964844,63.797000885009766,63.274044036865234,51104000
2018-07-26,63.35900115966797,64.37000274658203,63.150001525878906,64.2750015258789,63.74812316894531,54686000
2018-07-27,64.45600128173828,64.5719985961914,62.2244987487793,62.644500732421875,62.130985260009766,48362000
2018-07-30,62.252498626708984,62.644500732421875,61.208499908447266,61.50199890136719,60.99784851074219,43896000
2018-07-31,61.58549880981445,62.06050109863281,60.80950164794922,61.361000061035156,60.858009338378906,39382000
2018-08-01,61.955501556396484,62.29499816894531,61.24700164794922,61.64950180053711,61.14414978027344,36994000
2018-08-02,60.92499923706055,62.22050094604492,60.90299987792969,62.05649948120117,61.54780578613281,34704000
2018-08-03,62.25899887084961,62.32600021362305,61.47100067138672,61.90800094604492,61.40053176879883,21264000
2018-08-06,62.080501556396484,62.12300109863281,61.5265007019043,61.88349914550781,61.376220703125,22114000
2018-08-07,62.60049819946289,63.30400085449219,62.59000015258789,62.79199981689453,62.27727508544922,42506000
2018-08-08,62.83599853515625,63.58599853515625,62.60599899291992,63.06650161743164,62.54953384399414,34344000
2018-08-09,63.13650131225586,63.597999572753906,63.005001068115234,63.222999572753906,62.70474624633789,27326000
2018-08-10,62.95899963378906,63.060001373291016,62.358001708984375,62.6254997253418,62.112144470214844,26602000
2018-08-13,62.560001373291016,63.298500061035156,62.35150146484375,62.43199920654297,61.920223236083984,27500000
2018-08-14,62.625,63.02949905395508,61.97700119018555,62.90700149536133,62.39134216308594,28080000
2018-08-15,62.2140007019043,62.5989990234375,61.3120002746582,61.611000061035156,61.10596466064453,37052000
2018-08-16,62.0994987487793,62.185001373291016,60.98149871826172,61.202999114990234,60.70130157470703,32176000
2018-08-17,61.10200119018555,61.34749984741211,60.20000076293945,60.79249954223633,60.29416275024414,33092000
2018-08-20,61.03300094604492,61.295501708984375,60.435001373291016,61.09749984741211,60.5966682434082,22218000
2018-08-21,61.1510009765625,61.63800048828125,60.75149917602539,60.87049865722656,60.37152862548828,23082000
2018-08-22,60.71099853515625,61.326499938964844,60.6609992980957,61.087501525878906,60.58675003051758,22296000
2018-08-23,60.99399948120117,61.75849914550781,60.967498779296875,61.05799865722656,60.55748748779297,24666000
2018-08-24,61.29999923706055,61.869998931884766,61.07099914550781,61.837501525878906,61.330604553222656,24454000
2018-08-27,62.207000732421875,62.89350128173828,62.034000396728516,62.813499450683594,62.298606872558594,28580000
2018-08-28,62.79499816894531,62.827999114990234,62.14849853515625,62.292999267578125,61.782371520996094,27330000
